task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
601	c0/4b9fc7	2037180	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (m15)	COMPLETED	0	2026-08-28 11:31:28.287	8.4s	7.9s	504.0%	31.4 MB	25.2 GB	157.3 MB	162.9 MB
1469	37/d89880	2041325	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_STATS (m13)	COMPLETED	0	2026-08-28 11:31:36.730	2.4s	1.8s	145.4%	112.1 MB	2.8 GB	36.4 MB	153.4 KB
1470	30/5bd21f	2041343	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_EXPORT (m13)	COMPLETED	0	2026-08-28 11:31:36.734	3.5s	2.9s	126.6%	96 MB	2.8 GB	37 MB	1.3 MB
1471	ae/74d32e	2041333	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_COUNTS (m13)	COMPLETED	0	2026-08-28 11:31:36.732	3.6s	3s	125.3%	108.1 MB	2.8 GB	37 MB	2.3 MB
1473	58/dcab13	2043694	NFCORE_SMRNASEQ:MIRNA_QUANT:PIVOT_LONGER (m13)	COMPLETED	0	2026-08-28 11:31:41.324	1.8s	1.3s	446.2%	32.3 MB	2.8 GB	29.4 MB	2.3 MB
1472	b7/fc2a33	2042320	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_GFF (m15)	COMPLETED	0	2026-08-28 11:31:37.738	6.7s	6.2s	131.1%	255.5 MB	3.7 GB	66.4 MB	26.6 MB
602	f2/e9c036	2041324	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (m7)	COMPLETED	0	2026-08-28 11:31:36.727	7.9s	7.4s	513.5%	31 MB	25.2 GB	148.6 MB	152.8 MB
1475	01/d377c6	2046883	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_STATS (m15)	COMPLETED	0	2026-08-28 11:31:44.608	2.3s	1.8s	130.9%	55.9 MB	2.8 GB	36.7 MB	153.4 KB
1474	2a/65f236	2046891	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_EXPORT (m15)	COMPLETED	0	2026-08-28 11:31:44.610	3.2s	2.7s	127.5%	95.5 MB	2.8 GB	37.4 MB	1.4 MB
1476	92/43ce4a	2046900	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_COUNTS (m15)	COMPLETED	0	2026-08-28 11:31:44.612	3.5s	2.9s	157.8%	109 MB	2.8 GB	37.4 MB	2.5 MB
1477	3d/da152d	2047838	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_GFF (m7)	COMPLETED	0	2026-08-28 11:31:45.616	5.1s	4.6s	137.5%	239.6 MB	3.7 GB	63.1 MB	20.1 MB
1478	41/288217	2049421	NFCORE_SMRNASEQ:MIRNA_QUANT:PIVOT_LONGER (m15)	COMPLETED	0	2026-08-28 11:31:49.114	1.8s	1.3s	445.9%	83.5 MB	2.8 GB	29.4 MB	2.5 MB
603	a2/cc17c8	2046881	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (m12)	COMPLETED	0	2026-08-28 11:31:44.605	7.1s	6.6s	492.1%	31.2 MB	25.2 GB	128.8 MB	131.6 MB
1479	9e/a67227	2052500	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_STATS (m7)	COMPLETED	0	2026-08-28 11:31:50.912	1.7s	1.1s	319.5%	101.6 MB	2.8 GB	34.3 MB	153.3 KB
1480	57/eef0e4	2052501	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_COUNTS (m7)	COMPLETED	0	2026-08-28 11:31:50.914	2.4s	1.8s	179.5%	102.4 MB	2.8 GB	35 MB	1.4 MB
1481	13/0bc6f8	2052507	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_EXPORT (m7)	COMPLETED	0	2026-08-28 11:31:50.916	2.4s	1.9s	161.5%	96 MB	2.8 GB	35 MB	785.8 KB
1483	d1/ea83e5	2054526	NFCORE_SMRNASEQ:MIRNA_QUANT:PIVOT_LONGER (m7)	COMPLETED	0	2026-08-28 11:31:53.356	2.3s	1.9s	191.7%	53.3 MB	2.8 GB	29.4 MB	1.3 MB
1482	fa/d1c0ea	2053959	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_GFF (m12)	COMPLETED	0	2026-08-28 11:31:52.580	5.9s	5.4s	137.9%	221.1 MB	3.7 GB	60.8 MB	23.9 MB
1485	fb/16fc67	2058261	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_STATS (m12)	COMPLETED	0	2026-08-28 11:31:59.516	1.7s	1.2s	287.8%	85.6 MB	2.8 GB	36.8 MB	153.4 KB
604	16/716784	2053314	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (m20)	COMPLETED	0	2026-08-28 11:31:51.732	9.8s	9.3s	535.2%	31.2 MB	25.2 GB	181.4 MB	188.5 MB
1484	b6/9e740d	2058262	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MIRNA_MIRTOP:MIRTOP_EXPORT (m12)	COMPLETED	0	2026-08-28 11:31:59.518	2.7s	2.2s	197.7%	101 MB	2.8 GB	37.5 MB	1.4 MB
